"Season","Name","PA","Team","WAR","pythW","pythL","WARSHARE"
2021,"Tom Murphy",325,"SEA",0.6,76,86,0.00789473684210526
2000,"Wilton Guerrero",314,"WSN",-0.7,66,96,-0.0106060606060606
2014,"Travis Snider",359,"PIT",1.6,87,75,0.0183908045977011
2006,"Matt Diaz",323,"ATL",1.8,85,77,0.0211764705882353
2008,"Jeff Baker",333,"COL",0.5,74,88,0.00675675675675676
2017,"Rajai Davis",328,"OAK",0.4,73,89,0.00547945205479452
2003,"J.D. Drew",328,"STL",2.7,88,74,0.0306818181818182
2010,"Austin Kearns",342,"CLE",1.2,70,92,0.0171428571428571
2024,"Nick Fortes",335,"MIA",0.6,61,101,0.00983606557377049
2023,"Jean Segura",326,"MIA",-1.3,75,87,-0.0173333333333333
2000,"Desi Relaford",313,"PHI",-0.5,69,93,-0.0072463768115942
2000,"Keith Lockhart",313,"ATL",0.2,90,72,0.00222222222222222
2004,"Jayson Werth",326,"LAD",2.4,89,73,0.0269662921348315
2006,"Julio Lugo",322,"TBR",2.4,65,97,0.0369230769230769
2016,"Wilmer Flores",335,"NYM",0.7,87,75,0.00804597701149425
2001,"Johnny Estrada",324,"PHI",-0.1,84,78,-0.00119047619047619
2001,"Al Martin",324,"SEA",0.9,109,53,0.00825688073394495
2012,"Greg Dobbs",342,"MIA",-0.7,68,94,-0.0102941176470588
2012,"Sean Rodríguez",342,"TBR",0.2,95,67,0.00210526315789474
2003,"Tomas Perez",327,"PHI",-0.2,90,72,-0.00222222222222222
2010,"Corey Patterson",341,"BAL",0.9,63,99,0.0142857142857143
2010,"Pat Burrell",341,"SFG",2.8,94,68,0.0297872340425532
2024,"Michael Siani",334,"STL",1.1,76,86,0.0144736842105263
2019,"Tommy La Stella",321,"LAA",1.8,72,90,0.025
2019,"Carlos Correa",321,"HOU",3.8,107,55,0.0355140186915888
2011,"Lucas Duda",347,"NYM",0.8,79,83,0.010126582278481
2000,"Chris Widger",312,"WSN",0.6,66,96,0.00909090909090909
2015,"Cory Spangenberg",345,"SDP",2,72,90,0.0277777777777778
2002,"Aaron Rowand",331,"CHW",0.7,86,76,0.00813953488372093
2002,"Keith Lockhart",331,"ATL",-0.3,96,64,-0.003125
2018,"Manny Piña",337,"MIL",1.8,91,72,0.0197802197802198
2018,"Guillermo Heredia",337,"SEA",0.8,77,85,0.0103896103896104
2006,"Scott Spiezio",321,"STL",1.3,82,79,0.0158536585365854
2009,"Andruw Jones",331,"TEX",0.6,85,77,0.00705882352941176
2009,"Ramon Hernandez",331,"CIN",-0.1,76,86,-0.00131578947368421
2022,"Austin Hedges",338,"CLE",0,88,74,0
2017,"Leury García",326,"CHW",1.4,70,92,0.02
2017,"Matt Chapman",326,"OAK",2.3,73,89,0.0315068493150685
2001,"Stan Javier",323,"SEA",2.6,109,53,0.0238532110091743
2010,"Jim Thome",340,"MIN",3.1,92,70,0.033695652173913
2003,"Robin Ventura",326,"NYY",1.4,96,66,0.0145833333333333
2021,"Matt Duffy",322,"CHC",1.2,68,94,0.0176470588235294
2011,"Sam Fuld",346,"TBR",1.8,91,71,0.0197802197802198
2023,"Jace Peterson",324,"OAK",0.9,49,113,0.0183673469387755
2023,"Garrett Cooper",324,"MIA",0.2,75,87,0.00266666666666667
2013,"Devin Mesoraco",352,"CIN",-1.2,93,69,-0.0129032258064516
2004,"Dustan Mohr",324,"SFG",1.4,88,74,0.0159090909090909
2018,"Leonys Martin",336,"DET",1.2,64,98,0.01875
2008,"Jose Vidro",330,"SEA",-1.3,67,95,-0.0194029850746269
2008,"Jack Wilson",330,"PIT",1.1,67,95,0.0164179104477612
2008,"Tadahito Iguchi",330,"SDP",0,68,94,0
2017,"Ezequiel Carrera",325,"TOR",0.5,72,90,0.00694444444444444
2017,"Evan Gattis",325,"HOU",1.2,99,63,0.0121212121212121
2012,"Carlos Quentin",340,"SDP",2.2,75,87,0.0293333333333333
2012,"Matt Carpenter",340,"STL",1.5,93,69,0.0161290322580645
2012,"Brian Dozier",340,"MIN",-0.4,68,94,-0.00588235294117647
2005,"Reggie Sanders",329,"STL",1.7,98,64,0.0173469387755102
2010,"Tony Gwynn Jr.",339,"SDP",2,91,71,0.021978021978022
2021,"Asdrúbal Cabrera",321,"ARI",0.3,61,101,0.00491803278688525
2011,"Kosuke Fukudome",345,"CHC",-0.3,70,92,-0.00428571428571429
2013,"Aramis Ramirez",351,"MIL",1.3,76,86,0.0171052631578947
2013,"Cody Ross",351,"ARI",1.6,80,82,0.02
2023,"Enrique Hernández",323,"BOS",-1.3,81,81,-0.0160493827160494
2023,"Mickey Moniak",323,"LAA",1.8,73,89,0.0246575342465753
2023,"Corey Julks",323,"HOU",0.4,93,69,0.0043010752688172
2023,"Nick Fortes",323,"MIA",0.6,75,87,0.008
2023,"Jake Burger",323,"CHW",1.2,61,101,0.019672131147541
2015,"Jeff Francoeur",343,"PHI",-0.7,62,100,-0.0112903225806452
2002,"Shane Spencer",329,"NYY",0.6,99,62,0.00606060606060606
2018,"Mitch Garver",335,"MIN",0.4,77,85,0.00519480519480519
2000,"Will Clark",310,"BAL",1.6,71,91,0.0225352112676056
2022,"Victor Reyes",336,"DET",0,63,99,0
2016,"Whit Merrifield",332,"KCR",0.9,77,85,0.0116883116883117
2006,"Shea Hillenbrand",319,"TOR",0.4,86,76,0.00465116279069767
2012,"Juan Rivera",339,"LAD",-0.9,86,76,-0.0104651162790698
2001,"Todd Walker",321,"COL",1.2,82,80,0.0146341463414634
2003,"Travis Hafner",324,"CLE",0.2,73,89,0.00273972602739726
2011,"Orlando Cabrera",344,"CLE",-0.7,75,87,-0.00933333333333333
2011,"Franklin Gutierrez",344,"SEA",1.1,67,95,0.0164179104477612
2014,"Manny Machado",354,"BAL",2.3,94,68,0.024468085106383
2019,"Jake Marisnick",318,"HOU",1,107,55,0.00934579439252336
2021,"Chas McCormick",320,"HOU",2.1,101,61,0.0207920792079208
2018,"Dexter Fowler",334,"STL",-1.6,88,74,-0.0181818181818182
2018,"Hernán Pérez",334,"MIL",0.7,91,72,0.00769230769230769
2018,"Jesse Winker",334,"CIN",1.2,69,93,0.0173913043478261
2002,"Todd Hollandsworth",328,"COL",0.1,70,92,0.00142857142857143
2004,"Jason Giambi",322,"NYY",0,89,73,0
2022,"Luis Guillorme",335,"NYM",1.8,99,63,0.0181818181818182
2008,"Ivan Rodriguez",328,"DET",1.2,78,84,0.0153846153846154
2008,"Jeff Mathis",328,"LAA",0.8,88,74,0.00909090909090909
2009,"Jason Giambi",328,"OAK",-0.3,81,81,-0.0037037037037037
2016,"Byron Buxton",331,"MIN",1.9,66,96,0.0287878787878788
2012,"Carlos Lee",338,"MIA",-0.4,68,94,-0.00588235294117647
2012,"Willie Bloomquist",338,"ARI",0.6,86,76,0.00697674418604651
2017,"Joc Pederson",323,"LAD",0.2,102,60,0.00196078431372549
2017,"Albert Almora Jr.",323,"CHC",1.1,93,69,0.0118279569892473
2001,"Brook Fordyce",320,"BAL",-0.6,67,94,-0.00895522388059702
2024,"Adam Duvall",330,"ATL",-1,92,70,-0.0108695652173913
2007,"Cliff Floyd",322,"CHC",0.7,87,75,0.00804597701149425
2011,"Miguel Tejada",343,"SFG",-0.2,80,82,-0.0025
2021,"Max Stassi",319,"LAA",2.9,73,89,0.0397260273972603
2021,"Aledmys Díaz",319,"HOU",1.4,101,61,0.0138613861386139
2018,"Jorge Polanco",333,"MIN",1.4,77,85,0.0181818181818182
2018,"Chad Pinder",333,"OAK",1.9,95,67,0.02
2002,"Tom Lampkin",327,"SDP",1.1,66,96,0.0166666666666667
2004,"Daryle Ward",321,"PIT",-0.4,74,87,-0.00540540540540541
2004,"Timo Perez",321,"CHW",-0.3,84,78,-0.00357142857142857
2004,"Josh Phelps",321,"TOR",-0.6,71,90,-0.00845070422535211
2009,"Kelly Shoppach",327,"CLE",0.3,73,89,0.00410958904109589
2016,"Ryan Schimpf",330,"SDP",2.5,72,90,0.0347222222222222
2010,"Scott Hairston",336,"SDP",0,91,71,0
2001,"Joe McEwing",319,"NYM",1.5,73,89,0.0205479452054795
2003,"Matt Kata",322,"ARI",0.2,84,78,0.00238095238095238
2019,"Brian McCann",316,"ATL",0.9,91,71,0.00989010989010989
2019,"Hunter Pence",316,"TEX",1.5,75,87,0.02
2021,"DJ Stewart",318,"BAL",0,54,108,0
2023,"Brandon Crawford",320,"SFG",0.4,76,86,0.00526315789473684
2018,"JT Riddle",332,"MIA",1.3,58,103,0.0224137931034483
2009,"Gabe Gross",326,"TBR",0.6,86,76,0.00697674418604651
2017,"Yoenis Cespedes",321,"NYM",1.6,69,93,0.0231884057971014
2024,"Ben Rortvedt",328,"TBR",1.4,74,88,0.0189189189189189
2003,"Randall Simon",321,"PIT",0.3,76,86,0.00394736842105263
2003,"Bo Hart",321,"STL",1.1,88,74,0.0125
2011,"Corey Patterson",341,"TOR",0,79,83,0
2011,"Jed Lowrie",341,"BOS",0.2,94,68,0.00212765957446809
2023,"Daniel Vogelbach",319,"NYM",0.2,80,82,0.0025
2023,"Alex Kirilloff",319,"MIN",0.6,93,69,0.00645161290322581
2001,"Carlos Febles",317,"KCR",0,69,93,0
2024,"Elias Díaz",327,"COL",0.4,59,103,0.00677966101694915
2011,"Chris Denorfia",340,"SDP",1,79,83,0.0126582278481013
2011,"Tony Gwynn Jr.",340,"LAD",1.6,84,77,0.019047619047619
2023,"Joey Wendle",318,"MIA",-0.8,75,87,-0.0106666666666667
2008,"Jesus Flores",324,"WSN",-0.1,62,99,-0.00161290322580645
2016,"Matt Adams",327,"STL",0.8,88,74,0.00909090909090909
2009,"Will Venable",324,"SDP",1.8,67,95,0.026865671641791
2009,"Jeff Francoeur",324,"ATL",-0.8,91,71,-0.00879120879120879
2012,"Logan Morrison",334,"MIA",-0.1,68,94,-0.00147058823529412
2010,"Alex Avila",333,"DET",0.3,82,80,0.00365853658536585
2000,"Kevin Millar",305,"MIA",1.9,74,87,0.0256756756756757
2000,"Tyler Houston",305,"MIL",0.5,73,89,0.00684931506849315
2000,"Roger Cedeno",305,"HOU",0.6,81,81,0.00740740740740741
2006,"Chris Duncan",314,"STL",2.3,82,79,0.0280487804878049
2024,"Oswaldo Cabrera",326,"NYY",0.9,96,66,0.009375
2001,"Scott Hatteberg",316,"BOS",-1.2,83,78,-0.0144578313253012
2001,"Herbert Perry",316,"CHW",0.6,81,81,0.00740740740740741
2003,"Larry Bigbie",319,"BAL",0.7,74,88,0.00945945945945946
2021,"Daulton Varsho",315,"ARI",1.8,61,101,0.0295081967213115
2018,"Cory Spangenberg",329,"SDP",0.7,65,97,0.0107692307692308
2018,"Yairo Muñoz",329,"STL",0,88,74,0
2004,"Gary Matthews",317,"TEX",2.2,87,75,0.0252873563218391
2012,"Jonny Gomes",333,"OAK",2.3,92,70,0.025
2014,"Brian Roberts",348,"NYY",0.3,77,85,0.0038961038961039
2014,"David Peralta",348,"ARI",1,67,95,0.0149253731343284
2017,"Eduardo Núñez",318,"SFG",0.6,67,95,0.00895522388059702
2017,"Austin Jackson",318,"CLE",1.9,108,54,0.0175925925925926
2011,"Rajai Davis",338,"TOR",-0.5,79,83,-0.00632911392405063
2011,"Eduardo Núñez",338,"NYY",-0.8,101,61,-0.00792079207920792
2024,"Gio Urshela",325,"DET",0,85,77,0
2024,"Zach McKinstry",325,"DET",1.1,85,77,0.0129411764705882
2024,"Royce Lewis",325,"MIN",1.2,82,80,0.0146341463414634
2018,"Denard Span",328,"SEA",1.3,77,85,0.0168831168831169
2016,"Tyler Flowers",325,"ATL",2.5,67,94,0.0373134328358209
2004,"Juan Castro",316,"CIN",-0.5,67,95,-0.00746268656716418
2008,"Geoff Jenkins",322,"PHI",0.3,93,69,0.0032258064516129
2009,"Carlos Guillen",322,"DET",-0.2,81,82,-0.00246913580246914
2010,"Miguel Montero",331,"ARI",2.4,69,93,0.0347826086956522
2010,"Ryan Sweeney",331,"OAK",0.8,85,77,0.00941176470588235
2014,"A.J. Ellis",347,"LAD",-1.9,92,70,-0.0206521739130435
2011,"Rod Barajas",337,"LAD",0.3,84,77,0.00357142857142857
2011,"Roger Bernadina",337,"WSN",0.4,78,83,0.00512820512820513
2005,"B.J. Surhoff",321,"BAL",-0.1,74,88,-0.00135135135135135
2000,"Darren Lewis",303,"BOS",-0.2,86,76,-0.00232558139534884
2000,"Dan Wilson",303,"SEA",0.3,92,70,0.00326086956521739
2001,"Ray Lankford",314,"STL",0.6,94,68,0.00638297872340425
2015,"Miguel Sanó",335,"MIN",2,81,81,0.0246913580246914
2015,"Maikel Franco",335,"PHI",1.9,62,100,0.0306451612903226
2022,"Jace Peterson",328,"MIL",2.1,85,77,0.0247058823529412
2023,"Andruw Monasterio",315,"MIL",0.5,90,72,0.00555555555555556
2012,"Elliot Johnson",331,"TBR",0.7,95,67,0.00736842105263158
2016,"Brock Holt",324,"BOS",0.9,98,64,0.00918367346938776
2016,"Trea Turner",324,"WSN",4,97,65,0.0412371134020619
2008,"Maicer Izturis",321,"LAA",1.3,88,74,0.0147727272727273
2009,"Nyjer Morgan",321,"PIT",1.9,67,94,0.0283582089552239
2017,"Chris Iannetta",316,"ARI",2.4,96,66,0.025
2005,"Humberto Cota",320,"PIT",0.4,72,90,0.00555555555555556
2000,"Jeremy Giambi",302,"OAK",-0.2,92,69,-0.00217391304347826
2018,"Austin Hedges",326,"SDP",2.8,65,97,0.0430769230769231
2022,"Aledmys Díaz",327,"HOU",0.8,106,56,0.00754716981132075
2022,"Eloy Jiménez",327,"CHW",1.7,78,84,0.0217948717948718
2022,"Yadiel Hernandez",327,"WSN",0.1,56,106,0.00178571428571429
2021,"Darin Ruf",312,"SFG",3,103,59,0.029126213592233
2021,"Alex Dickerson",312,"SFG",0.2,103,59,0.00194174757281553
2021,"Austin Hedges",312,"CLE",0.3,80,82,0.00375
2019,"Tyler Flowers",310,"ATL",1.4,91,71,0.0153846153846154
2023,"Owen Miller",314,"MIL",0.9,90,72,0.01
2012,"Scott Rolen",330,"CIN",0.8,91,71,0.00879120879120879
2012,"Jarrod Dyson",330,"KCR",1.4,74,88,0.0189189189189189
2012,"Dee Strange-Gordon",330,"LAD",-1.3,86,76,-0.0151162790697674
2012,"Quintin Berry",330,"DET",1,87,75,0.0114942528735632
2014,"George Springer",345,"HOU",1.9,71,91,0.0267605633802817
2016,"Carlos Gómez",323,"HOU",-0.7,83,79,-0.00843373493975904
2013,"Jose Tabata",341,"PIT",1,88,74,0.0113636363636364
2013,"Carlos Ruiz",341,"PHI",0.1,66,96,0.00151515151515152
2004,"Tony Graffanino",314,"KCR",0.4,64,98,0.00625
2001,"Jolbert Cabrera",312,"CLE",0,88,74,0
2001,"Raul Ibanez",312,"KCR",0.8,69,93,0.0115942028985507
2001,"Tom Goodwin",312,"LAD",-0.5,82,80,-0.00609756097560976
2022,"Nick Allen",326,"OAK",0.5,59,103,0.00847457627118644
2021,"Jorge Alfaro",311,"MIA",0.1,72,90,0.00138888888888889
2014,"John Jaso",344,"OAK",0.6,99,63,0.00606060606060606
2019,"Kurt Suzuki",309,"WSN",0.5,95,67,0.00526315789473684
2019,"Richie Martin",309,"BAL",-0.5,60,102,-0.00833333333333333
2023,"Kyle Isbel",313,"KCR",1.1,64,98,0.0171875
2010,"Andruw Jones",328,"CHW",1.4,86,76,0.0162790697674419
2010,"Coco Crisp",328,"OAK",3.1,85,77,0.0364705882352941
2013,"Chris Stewart",340,"NYY",2.4,79,83,0.030379746835443
2004,"Kenny Lofton",313,"NYY",0.3,89,73,0.00337078651685393
2004,"Terrence Long",313,"SDP",0.8,87,75,0.00919540229885057
2017,"Matt Adams",314,"ATL",0.5,73,89,0.00684931506849315
2006,"Eliezer Alfonzo",309,"SFG",0.9,76,85,0.0118421052631579
2001,"Shane Spencer",311,"NYY",1.5,89,71,0.0168539325842697
2000,"Terry Shumpert",300,"COL",0.1,87,75,0.00114942528735632
2003,"Danny Bautista",314,"ARI",-0.9,84,78,-0.0107142857142857
2022,"Austin Slater",325,"SFG",2.1,83,79,0.0253012048192771
2012,"Placido Polanco",328,"PHI",0.7,81,81,0.00864197530864197
2021,"Josh VanMeter",310,"ARI",-0.2,61,101,-0.00327868852459016
2023,"Jake McCarthy",312,"ARI",0.1,80,82,0.00125
2010,"Michael Saunders",327,"SEA",0.6,59,103,0.0101694915254237
2016,"Justin Bour",321,"MIA",1.1,78,83,0.0141025641025641
2011,"Edgar Renteria",333,"CIN",0.7,83,79,0.00843373493975904
2011,"Joe Mauer",333,"MIN",2.3,62,100,0.0370967741935484
2004,"John Olerud",312,"SEA",0.3,69,93,0.00434782608695652
2004,"Mike Lamb",312,"HOU",1.8,91,71,0.0197802197802198
2004,"Justin Morneau",312,"MIN",0.8,87,75,0.00919540229885057
2005,"Sean Burroughs",317,"SDP",0.4,77,85,0.00519480519480519
2005,"Ruben Gotay",317,"KCR",-0.6,60,102,-0.01
2003,"Joe McEwing",313,"NYM",0.4,69,92,0.00579710144927536
2003,"Carl Everett",313,"TEX",1.3,69,93,0.0188405797101449
2007,"Jason Kendall",312,"OAK",-0.7,79,83,-0.00886075949367088
2018,"Ryan Zimmerman",323,"WSN",1.5,90,72,0.0166666666666667
2018,"Willy Adames",323,"TBR",1.2,89,73,0.0134831460674157
2014,"Josh Rutledge",342,"COL",-0.4,75,87,-0.00533333333333333
2002,"Ronnie Belliard",317,"MIL",-2.1,61,101,-0.0344262295081967
2010,"Reid Brignac",326,"TBR",1.4,96,66,0.0145833333333333
2008,"Miguel Olivo",317,"KCR",0.6,72,90,0.00833333333333333
2008,"Chris Davis",317,"TEX",0.8,76,86,0.0105263157894737
2009,"Carlos González",317,"COL",2,90,72,0.0222222222222222
2004,"Frank Thomas",311,"CHW",2.5,84,78,0.0297619047619048
2024,"Miguel Andujar",319,"OAK",0.4,68,94,0.00588235294117647
2005,"Milton Bradley",316,"LAD",1.6,74,88,0.0216216216216216
2007,"Matt Kemp",311,"LAD",1.6,82,80,0.0195121951219512
2007,"Adam Lind",311,"TOR",0.3,87,75,0.00344827586206897
2018,"Charlie Culberson",322,"ATL",1.2,92,70,0.0130434782608696
2018,"Omar Narváez",322,"CHW",0.5,62,100,0.00806451612903226
2014,"Nate Schierholtz",341,"CHC",-0.9,71,91,-0.0126760563380282
2022,"Brandon Marsh",323,"LAA",0.7,76,86,0.00921052631578947
2013,"Logan Schafer",337,"MIL",-0.2,76,86,-0.00263157894736842
2012,"Alexi Casilla",326,"MIN",0.5,68,94,0.00735294117647059
2010,"Michael Brantley",325,"CLE",-0.5,70,92,-0.00714285714285714
2010,"Jason Donald",325,"CLE",0.5,70,92,0.00714285714285714
2021,"Wander Franco",308,"TBR",2.4,101,61,0.0237623762376238
2023,"Harrison Bader",310,"NYY",1.1,78,84,0.0141025641025641
2016,"Jake Smolinski",319,"OAK",0,70,92,0
2016,"Tyler Saladino",319,"CHW",1.3,78,84,0.0166666666666667
2019,"Derek Dietrich",306,"CIN",0.6,80,82,0.0075
2008,"Carlos González",316,"OAK",1,76,85,0.0131578947368421
2009,"Alberto Gonzalez",316,"WSN",-0.7,66,96,-0.0106060606060606
2004,"Gabe Kapler",310,"BOS",0,96,66,0
2017,"Jesús Aguilar",311,"MIL",1.2,85,77,0.0141176470588235
2014,"Donovan Solano",340,"MIA",0.8,78,84,0.0102564102564103
2013,"Alberto Callaspo",336,"LAA",0.4,81,81,0.00493827160493827
2013,"Ben Revere",336,"PHI",0.9,66,96,0.0136363636363636
2013,"Eduardo Núñez",336,"NYY",-0.3,79,83,-0.00379746835443038
2013,"Hanley Ramirez",336,"LAD",4.9,89,73,0.0550561797752809
2002,"Matt Stairs",315,"MIL",1.7,61,101,0.0278688524590164
2021,"Seth Brown",307,"OAK",1.2,87,75,0.0137931034482759
2019,"Billy Hamilton",305,"KCR",-0.3,64,98,-0.0046875
2008,"Joey Gathright",315,"KCR",0.2,72,90,0.00277777777777778
2015,"Justin Smoak",328,"TOR",0.7,102,60,0.00686274509803922
2024,"David Hamilton",317,"BOS",1.7,81,81,0.0209876543209877
2018,"Jon Jay",320,"ARI",-0.5,86,76,-0.00581395348837209
2013,"Nick Punto",335,"LAD",1.5,89,73,0.0168539325842697
2013,"David Lough",335,"KCR",1.8,87,75,0.0206896551724138
2013,"Brad Miller",335,"SEA",2.2,67,95,0.0328358208955224
2010,"Jon Jay",323,"STL",1.1,91,71,0.0120879120879121
2002,"Gary Bennett",314,"COL",-0.9,70,92,-0.0128571428571429
2002,"Troy O'Leary",314,"WSN",0.2,83,79,0.00240963855421687
2016,"Nick Hundley",317,"COL",-0.1,80,82,-0.00125
2016,"Dae-Ho Lee",317,"SEA",-0.1,87,75,-0.00114942528735632
2021,"Eddie Rosario",306,"CLE",0.3,80,82,0.00375
2021,"Austin Slater",306,"SFG",1.5,103,59,0.0145631067961165
2009,"Mark DeRosa",314,"CLE",1.3,73,89,0.0178082191780822
2009,"Jonny Gomes",314,"CIN",1,76,86,0.0131578947368421
2024,"Richie Palacios",316,"TBR",1.3,74,88,0.0175675675675676
2005,"Damian Jackson",313,"SDP",1.3,77,85,0.0168831168831169
2005,"Doug Mientkiewicz",313,"NYM",0.1,89,73,0.00112359550561798
2005,"Victor Diaz",313,"NYM",-0.1,89,73,-0.00112359550561798
2017,"Robinson Chirinos",309,"TEX",1.8,79,83,0.0227848101265823
2017,"Kurt Suzuki",309,"ATL",1.1,73,89,0.0150684931506849
2017,"Chad Pinder",309,"OAK",0.4,73,89,0.00547945205479452
2014,"Robinson Chirinos",338,"TEX",1.3,67,95,0.0194029850746269
2006,"Alex Cintron",304,"CHW",-0.3,88,74,-0.00340909090909091
2006,"Wily Mo Peña",304,"BOS",1,81,81,0.0123456790123457
2001,"Mike Lamb",306,"TEX",1,75,87,0.0133333333333333
2001,"Jose Canseco",306,"CHW",1.1,81,81,0.0135802469135802
2007,"Wes Helms",308,"PHI",-0.6,87,75,-0.00689655172413793
2007,"Kevin Mench",308,"MIL",1.1,83,79,0.0132530120481928
2022,"Robbie Grossman",320,"DET",-0.2,63,99,-0.00317460317460317
2012,"Miguel Olivo",323,"SEA",-0.7,77,85,-0.00909090909090909
2012,"Jacoby Ellsbury",323,"BOS",0.8,74,88,0.0108108108108108
2010,"Cameron Maybin",322,"MIA",0.4,81,81,0.00493827160493827
2010,"Danny Valencia",322,"MIN",2.1,92,70,0.0228260869565217
2011,"Ramon Hernandez",328,"CIN",0.9,83,79,0.0108433734939759
2011,"Angel Sanchez",328,"HOU",0.4,62,100,0.00645161290322581
2023,"Matt Thaiss",307,"LAA",0.4,73,89,0.00547945205479452
2023,"Elehuris Montero",307,"COL",-0.9,60,102,-0.015
2021,"Ji Man Choi",305,"TBR",1.1,101,61,0.0108910891089109
2015,"Michael Bourn",326,"CLE",0.3,84,77,0.00357142857142857
2004,"Rey Sanchez",307,"TBR",1,68,93,0.0147058823529412
2024,"Christian Vázquez",315,"MIN",0.8,82,80,0.00975609756097561
2024,"Christian Yelich",315,"MIL",3,95,67,0.0315789473684211
2017,"Ben Revere",308,"LAA",0.2,81,81,0.00246913580246914
2013,"Chris Parmelee",333,"MIN",-0.1,63,99,-0.00158730158730159
2013,"Logan Morrison",333,"MIA",-0.1,64,98,-0.0015625
2018,"Nicky Delmonico",318,"CHW",-0.1,62,100,-0.00161290322580645
2007,"Juan Encarnacion",307,"STL",-0.8,71,91,-0.0112676056338028
2007,"Reed Johnson",307,"TOR",-0.7,87,75,-0.00804597701149425
2007,"Scott Thorman",307,"ATL",-1,88,74,-0.0113636363636364
2012,"Nyjer Morgan",322,"MIL",-0.4,85,77,-0.00470588235294118
2023,"Paul DeJong",306,"STL",1.5,71,91,0.0211267605633803
2008,"Jeremy Reed",312,"SEA",0.2,67,95,0.00298507462686567
2009,"Jose Guillen",312,"KCR",-2.2,66,96,-0.0333333333333333
2009,"Gary Sheffield",312,"NYM",0.3,72,90,0.00416666666666667
2015,"Sam Fuld",325,"OAK",0.1,77,85,0.0012987012987013
2015,"Steve Pearce",325,"BAL",0.1,83,79,0.00120481927710843
2004,"Wes Helms",306,"MIL",-1.6,68,93,-0.0235294117647059
2014,"Logan Forsythe",336,"TBR",-0.1,79,83,-0.00126582278481013
2005,"J.D. Drew",311,"LAD",2.7,74,88,0.0364864864864865
2017,"José Martínez",307,"STL",1.6,87,75,0.0183908045977011
2022,"Christian Vázquez",318,"BOS",1.7,76,86,0.0223684210526316
2007,"Adam Kennedy",306,"STL",-1.1,71,91,-0.0154929577464789
2012,"Jesus Guzman",321,"SDP",0.9,75,87,0.012
2010,"Eric Hinske",320,"ATL",0.6,93,69,0.00645161290322581
2002,"Reggie Taylor",311,"CIN",0.4,75,87,0.00533333333333333
2021,"Kyle Schwarber",303,"WSN",1.6,72,90,0.0222222222222222
2024,"Joey Meneses",313,"WSN",-1,70,92,-0.0142857142857143
2017,"Miguel Rojas",306,"MIA",1.5,77,85,0.0194805194805195
2017,"Jonathan Lucroy",306,"TEX",-0.6,79,83,-0.00759493670886076
2012,"Justin Ruggiano",320,"MIA",2.5,68,94,0.0367647058823529
2006,"David Dellucci",301,"PHI",1.3,86,76,0.0151162790697674
2011,"Delmon Young",325,"MIN",-0.4,62,100,-0.00645161290322581
2010,"Travis Snider",319,"TOR",1.2,84,78,0.0142857142857143
2016,"Jhonny Peralta",313,"STL",0.5,88,74,0.00568181818181818
2015,"Preston Tucker",323,"HOU",0.5,93,69,0.00537634408602151
2009,"Augie Ojeda",310,"ARI",1.4,75,87,0.0186666666666667
2009,"Clete Thomas",310,"DET",1.2,81,82,0.0148148148148148
2009,"Jarrod Saltalamacchia",310,"TEX",0.3,85,77,0.00352941176470588
2023,"Miguel Vargas",304,"LAD",0,100,62,0
2021,"Jace Peterson",302,"MIL",0.8,93,69,0.00860215053763441
2021,"Jose Trevino",302,"TEX",1,62,100,0.0161290322580645
2013,"Juan Pierre",330,"MIA",-0.3,64,98,-0.0046875
2013,"Clint Barmes",330,"PIT",-0.4,88,74,-0.00454545454545455
2018,"Wilson Ramos",315,"TBR",2.4,89,73,0.0269662921348315
2012,"Maicer Izturis",319,"LAA",0.8,88,74,0.00909090909090909
2007,"Ryan Freel",304,"CIN",-0.4,75,87,-0.00533333333333333
2007,"Jayson Werth",304,"PHI",3.2,87,75,0.0367816091954023
